WARNING: sequence length is too short
Position	P(x)	G(x)
467	0.000340198	6.9847
468	0.000111599	7.93925
469	4.94817e-05	8.78256
470	3.80924e-05	9.0974
471	5.92285e-05	8.60278
472	7.24036e-05	8.42488
473	7.77093e-05	8.34202
474	0.000141679	7.76123
475	0.000420637	6.73066
476	0.00157491	5.67843
477	0.00243111	5.59235
478	0.00584224	4.98184
479	0.0082754	4.90522
480	0.00997316	4.90654
481	0.0111302	4.92882
482	0.0118985	4.95546
483	0.0146368	4.88071
484	0.0163681	4.87428
485	0.017431	4.88779
486	0.0180592	4.90456
487	0.0184052	4.91783
488	0.0185583	4.92467
489	0.019181	4.93898
490	0.0194848	4.95005
491	0.0204677	4.96165
492	0.0209512	4.97598
493	0.0211567	4.98518
494	0.021192	4.98737
495	0.0210948	4.98241
496	0.020855	4.97051
497	0.0204214	4.95187
498	0.019699	4.927
499	0.0185364	4.89759
500	0.0167045	4.86863
501	0.0138636	4.85566
502	0.0095143	4.9236
503	0.00292701	5.91077
504	0.00112092	6.88658
505	0.000635625	7.49466
506	0.000531662	7.66079
507	0.000618043	7.54021
508	0.000659874	7.48863
509	0.000656616	7.48768
510	0.000945276	7.09946
511	0.0011532	6.95139
512	0.00129174	6.88386
513	0.00136816	6.85192
514	0.00138567	6.83908
515	0.00176169	6.66766
516	0.00201765	6.60688
517	0.00217788	6.58484
518	0.00295102	6.37155
519	0.00595226	5.69101
520	0.00804145	5.58527
521	0.00949241	5.57869
522	0.0104988	5.59863
523	0.0144313	5.44154
524	0.0172305	5.41037
525	0.0192459	5.41452
526	0.0207104	5.42888
527	0.0267669	5.27948
528	0.0313232	5.22572
529	0.0347746	5.20678
530	0.0373899	5.20256
531	0.0393515	5.20461
532	0.0407792	5.20872
533	0.0417404	5.21249
534	0.0422503	5.21467
535	0.0422603	5.21527
536	0.0416347	5.21658
537	0.0401099	5.22577
538	0.0372321	5.26168
539	0.0373536	5.26387
540	0.0412613	5.21343
541	0.0438028	5.19367
542	0.0452202	5.18765
543	0.0456298	5.18903
544	0.045028	5.19771
545	0.0432895	5.2197
546	0.0401592	5.2707
547	0.0411059	5.26595
548	0.0410469	5.27191
549	0.0456442	5.21097
550	0.0485634	5.18996
551	0.0502519	5.18534
552	0.0509946	5.18727
553	0.0509566	5.19174
554	0.0502132	5.19772
555	0.0487673	5.20608
556	0.0465579	5.21951
557	0.043457	5.24355
558	0.0392557	5.28986
559	0.0336357	5.38633
560	0.0328869	5.38499
561	0.0314884	5.38858
562	0.0292954	5.4048
563	0.029944	5.39166
564	0.0299564	5.38451
565	0.0293346	5.38233
566	0.0280063	5.38913
567	0.0258144	5.41717
568	0.0225019	5.4978
569	0.0176912	5.72394
570	0.0168502	5.74868
571	0.0153627	5.81046
572	0.0131151	5.95303
573	0.0130797	5.95159
574	0.014811	5.84173
575	0.0157377	5.80387
576	0.0161391	5.79118
577	0.0161823	5.7865
578	0.0159597	5.78325
579	0.0155128	5.77937
580	0.0148454	5.77521
581	0.0139299	5.7731
582	0.012706	5.77864
583	0.0110715	5.80557
584	0.0088645	5.89481
585	0.00832463	5.87107
586	0.00755335	5.85058
587	0.00643867	5.85297
588	0.00615225	5.82141
589	0.00571329	5.78672
590	0.00504526	5.76101
591	0.0040301	5.78303
592	0.00249188	6.04117
593	0.00207353	6.03435
594	0.00144519	6.13352
595	0.00051683	7.18818
596	0.000277689	7.97966
597	0.000242505	8.20606
598	0.000336733	7.895
599	0.000391014	7.80548
600	0.000413895	7.78929
601	0.000617261	7.41514
602	0.000756465	7.29757
603	0.000848105	7.25106
604	0.000902996	7.22911
605	0.00092731	7.21427
606	0.000922525	7.19911
607	0.001044	7.12947
608	0.00152736	6.74994
609	0.00184174	6.64476
610	0.00203797	6.61329
611	0.00275183	6.35787
612	0.00319063	6.29207
613	0.0034491	6.27876
614	0.00358766	6.27957
615	0.0036408	6.2804
616	0.003622	6.27614
617	0.00375978	6.27583
618	0.00380662	6.27605
619	0.00404549	6.26716
620	0.00415356	6.27035
621	0.00418219	6.27088
622	0.00415248	6.26439
623	0.00406424	6.2507
624	0.00389869	6.23271
625	0.00361588	6.21887
626	0.00314696	6.2336
627	0.0030106	6.20744
628	0.00278542	6.17962
629	0.00242222	6.16516
630	0.00184388	6.21759
631	0.000932132	6.70145
632	0.000672118	6.78222
633	0.000269025	7.61033
634	0.000156356	8.05046
635	0.000126281	8.13228
636	7.95194e-05	8.50181
637	6.86574e-05	8.56724
638	5.06052e-05	8.77777
639	4.91307e-05	8.80554
640	4.37831e-05	8.86599
641	3.41414e-05	9.02597
642	1.89503e-05	9.6846
643	1.75862e-05	9.76985
644	2.6947e-05	9.31527
645	3.20287e-05	9.19239
646	5.67996e-05	8.6765
647	0.000149424	7.79176
648	0.000211495	7.70053
649	0.000441966	7.17903
650	0.000598104	7.11997
651	0.0007042	7.13217
652	0.000776181	7.15985
653	0.000823939	7.18672
654	0.000852417	7.20682
655	0.000990748	7.18668
656	0.00108678	7.18769
657	0.00114797	7.1941
658	0.00144977	7.04981
659	0.00270296	6.38664
660	0.0036371	6.22138
661	0.00432829	6.16389
662	0.0048307	6.14376
663	0.00518185	6.13822
664	0.00540479	6.13759
665	0.00646609	6.01848
666	0.0071956	5.97069
667	0.00766933	5.95105
668	0.0079371	5.94202
669	0.00802263	5.9357
670	0.00792031	5.92981
671	0.00838694	5.90126
672	0.0102284	5.71239
673	0.011327	5.65179
674	0.0119392	5.63298
675	0.0122255	5.62665
676	0.0122746	5.62132
677	0.012895	5.60662
678	0.0131749	5.60447
679	0.0132373	5.60222
680	0.0131379	5.59556
681	0.0128856	5.5837
682	0.012452	5.56768
683	0.0117724	5.55056
684	0.0107383	5.53955
685	0.010468	5.51714
686	0.0100479	5.48721
687	0.00941038	5.45098
688	0.00844908	5.41276
689	0.00700165	5.38733
690	0.00482392	5.43842
691	0.00155331	6.34698
692	0.000659635	7.11531
693	0.000420221	7.45348
694	0.00036809	7.50949
695	0.000280166	7.68727
696	0.0001458	8.52335
697	0.000126787	8.74344
698	0.00017752	8.37172
699	0.000383398	7.53353
700	0.000512734	7.41166
701	0.000593061	7.3918
702	0.000641103	7.39571
703	0.000666682	7.40198
704	0.000674698	7.40285
705	0.000665546	7.39661
706	0.000710461	7.39957
707	0.000730682	7.40587
708	0.00072647	7.41472
709	0.000796244	7.40454
710	0.000829933	7.41245
711	0.000828988	7.43555
712	0.000941306	7.3896
713	0.00100175	7.38414
714	0.00101628	7.40289
715	0.00120819	7.29298
716	0.00132333	7.25804
717	0.00137716	7.25455
718	0.00137435	7.27337
719	0.00158435	7.17278
720	0.0017058	7.13579
721	0.00175684	7.12518
722	0.00174397	7.13009
723	0.00166241	7.15426
724	0.00177741	7.10593
725	0.00181621	7.08613
726	0.00178598	7.08162
727	0.00195794	7.00707
728	0.00203494	6.97716
729	0.00203763	6.96402
730	0.00223712	6.89209
731	0.00232853	6.86712
732	0.0023451	6.85609
733	0.00229969	6.84905
734	0.00218873	6.84771
735	0.00199278	6.86653
736	0.00195958	6.85705
737	0.00187929	6.84629
738	0.00174003	6.84129
739	0.00171341	6.8289
740	0.00165547	6.8095
741	0.00155772	6.78645
742	0.00140199	6.76982
743	0.00115759	6.79082
744	0.000775779	6.98752
745	0.000667494	6.96296
746	0.000498683	6.99688
747	0.000237169	7.45228
748	0.000163756	7.50087
749	5.1057e-05	8.4244
750	1.99993e-05	9.32775
751	1.23222e-05	9.84332
752	1.29879e-05	9.77653
753	1.10831e-05	9.92724
754	1.53795e-05	9.56993
755	3.17229e-05	8.83609
756	4.08849e-05	8.73794
757	4.56893e-05	8.72014
758	4.75001e-05	8.7118
759	5.72903e-05	8.64309
760	6.21576e-05	8.63237
761	6.32257e-05	8.63277
762	6.00284e-05	8.65046
763	6.40168e-05	8.64526
764	8.19484e-05	8.51196
765	9.07923e-05	8.4916
766	0.000122783	8.28983
767	0.000222977	7.72876
768	0.000278706	7.65392
769	0.000308943	7.65248
770	0.00032402	7.66219
771	0.000328952	7.66605
772	0.00032486	7.65973
773	0.00030889	7.64887
774	0.000272397	7.66642
775	0.000262538	7.65971
776	0.000269247	7.66846
777	0.000265211	7.67065
778	0.000248492	7.67826
779	0.000250656	7.6895
780	0.000242312	7.69664
781	0.000220612	7.72256
782	0.000220064	7.73195
783	0.000209913	7.73931
784	0.000187569	7.76781
785	0.000147104	7.89661
786	7.81016e-05	8.63293
787	5.87846e-05	8.92855
788	5.74501e-05	8.95333
789	4.98852e-05	9.08329
790	5.51916e-05	9.02794
791	8.18944e-05	8.70823
792	9.83406e-05	8.63541
793	0.000108319	8.60953
794	0.000113151	8.59523
795	0.000112441	8.59087
796	0.000139747	8.41617
797	0.000158226	8.3274
798	0.000167292	8.28007
799	0.000164114	8.2769
800	0.000214861	7.99685
801	0.000245635	7.8805
802	0.000411175	7.31175
803	0.00107873	6.27889
804	0.00366961	5.2272
805	0.0135185	4.29416
806	0.020229	4.25226
807	0.0447449	3.7651
808	0.0607958	3.72833
809	0.0711033	3.75475
810	0.0776036	3.79352
811	0.0816372	3.83064
812	0.0841056	3.86165
813	0.0855966	3.88554
814	0.0864781	3.90262
815	0.0869646	3.91356
816	0.0871578	3.91879
817	0.087062	3.91832
818	0.0865742	3.91169
819	0.0854428	3.89846
820	0.0853406	3.89888
821	0.0847748	3.89254
822	0.0835228	3.87937
823	0.0811911	3.86008
824	0.0771469	3.8376
825	0.0704236	3.82046
826	0.0596023	3.83318
827	0.0426704	3.96732
828	0.0168641	5.05831
829	0.0099063	5.76689
830	0.00826568	5.98058
831	0.00862927	5.96519
832	0.00855143	5.98804
833	0.0106237	5.77292
834	0.0119333	5.68839
835	0.0126754	5.65341
836	0.0129871	5.63965
837	0.012962	5.63496
838	0.012661	5.63363
839	0.0121183	5.63299
840	0.0113448	5.63199
841	0.0103271	5.63088
842	0.00902119	5.63258
843	0.00881802	5.61007
844	0.00846643	5.57699
845	0.00853505	5.57193
846	0.00847452	5.55853
847	0.00867797	5.56582
848	0.00873391	5.56725
849	0.00869032	5.56061
850	0.00855712	5.54645
851	0.00831676	5.52652
852	0.00792735	5.50411
853	0.00732073	5.48572
854	0.00639651	5.48639
855	0.0050123	5.55039
856	0.00296871	5.89687
857	0.00242499	5.89806
858	0.00163732	5.98558
859	0.000502698	6.98519
860	0.000208149	7.84434
861	0.000146624	8.18634
862	0.000200042	7.8251
863	0.000228181	7.68467
864	0.000229305	7.64373
865	0.000405861	7.10782
866	0.00117431	6.14698
867	0.00173707	6.03636
868	0.00397488	5.43881
869	0.0126382	4.54763
870	0.0186447	4.48778
871	0.0227249	4.5079
872	0.0375804	4.2313
873	0.0472644	4.19967
874	0.0534473	4.21823
875	0.0573133	4.24781
876	0.0596789	4.27619
877	0.0610912	4.29927
878	0.0619032	4.31598
879	0.0623296	4.3264
880	0.0638189	4.34874
881	0.0646187	4.36438
882	0.0649938	4.37335
883	0.0650714	4.37615
884	0.0648765	4.37316
885	0.0643424	4.36463
886	0.0632984	4.35104
887	0.0614371	4.33411
888	0.0582593	4.31879
889	0.0529937	4.31823
890	0.0444894	4.37037
891	0.0310765	4.6246
892	0.0273012	4.63176
893	0.0215998	4.7079
894	0.013171	5.08
895	0.0109438	5.1045
896	0.00777146	5.23937
897	0.00333672	6.09252
898	0.00222848	6.40734
899	0.00197258	6.42946
900	0.0016164	6.49175
901	0.00113954	6.68212
902	0.000515532	7.60682
903	0.000379599	7.92203
904	0.000380814	7.91207
905	0.000357798	7.94876
906	0.000315199	8.0319
907	0.000254235	8.20186
908	0.000258966	8.18266
909	0.000251012	8.1862
910	0.000232369	8.20155
911	0.000202005	8.24021
912	0.000155314	8.3708
913	0.00015085	8.36981
914	0.000180733	8.27129
915	0.000307765	7.78229
916	0.000396094	7.66326
917	0.000456921	7.62644
918	0.000496572	7.61593
919	0.000517701	7.61449
920	0.000519314	7.61897
921	0.000495646	7.64069
922	0.000553641	7.59406
923	0.000581167	7.57903
924	0.000782516	7.34037
925	0.0016155	6.57161
926	0.00221748	6.42117
927	0.00264689	6.38171
928	0.00436349	5.98083
929	0.00558118	5.88779
930	0.00643349	5.86922
931	0.00971749	5.55654
932	0.0119812	5.48297
933	0.0135222	5.47286
934	0.0145547	5.48321
935	0.0152293	5.49854
936	0.015647	5.51209
937	0.0158678	5.52059
938	0.0159147	5.52252
939	0.01577	5.51771
940	0.016149	5.5272
941	0.0177825	5.50764
942	0.0188047	5.50755
943	0.0194054	5.51192
944	0.0196927	5.51491
945	0.0197117	5.51469
946	0.0194531	5.51212
947	0.0188514	5.51125
948	0.0177765	5.52191
949	0.0160159	5.56758
950	0.0156345	5.56347
951	0.0149313	5.56312
952	0.0138074	5.57661
953	0.0121073	5.62794
954	0.00960524	5.78654
955	0.0089759	5.78529
956	0.00804409	5.8014
957	0.00670534	5.86722
958	0.00480855	6.09669
959	0.00433052	6.09611
960	0.00422962	6.07769
961	0.00406635	6.05254
962	0.00383038	6.02246
963	0.0035012	5.99069
964	0.00304866	5.96362
965	0.00243178	5.95731
966	0.00159623	6.03317
967	0.000469857	6.95901
968	0.000193032	7.56261
969	0.000125021	7.63211
970	3.30963e-05	8.5762
971	1.02121e-05	9.4532
972	4.46573e-06	9.97176
973	3.06678e-06	10.0352
974	9.2588e-07	10.8504
975	4.17106e-07	11.5076
976	4.61238e-07	11.3838
977	1.02337e-06	10.7521
978	1.23415e-06	10.6876
979	2.16191e-06	10.3293
980	5.10662e-06	9.65288
981	6.67965e-06	9.58949
982	1.16792e-05	9.20523
983	1.4321e-05	9.15473
984	2.25175e-05	8.83298
985	2.67285e-05	8.78736
986	2.84981e-05	8.78169
987	3.46734e-05	8.68627
988	3.72421e-05	8.66998
989	3.72879e-05	8.66105
990	4.05853e-05	8.63255
991	5.00975e-05	8.5007
992	5.37853e-05	8.48421
993	5.42522e-05	8.47568
994	5.78169e-05	8.46448
995	5.82779e-05	8.45732
996	5.6429e-05	8.43477
997	5.15015e-05	8.40163
998	4.09636e-05	8.40415
999	1.93932e-05	8.88962
1000	1.14917e-05	9.10972
1001	8.66022e-06	9.09187
